2,-898.12225,368.98206,0.0
2,-897.6781,368.72717,0.0
2,-899.66565,369.7019,0.0
2,-898.43915,370.19424,0.0
2,-898.655,368.4063,0.0
2,-898.96484,370.5376,0.0
2,-897.6891,369.64597,0.0
2,-900.35925,370.1592,0.0
2,-900.44257,369.1085,0.0
2,-899.17944,369.3686,0.0
2,-899.32495,369.23203,0.0
2,-899.70325,370.99637,0.0
2,-899.4366,368.99323,0.0
2,-899.57666,369.41168,0.0
2,-897.7561,370.08267,0.0
2,-899.91437,369.25797,0.0
2,-899.07526,369.90204,0.0
2,-897.35284,369.03952,0.0
2,-899.0109,369.20047,0.0
2,-899.8083,369.1437,0.0
2,-900.0742,369.48712,0.0
2,-899.5566,369.42535,0.0
2,-899.1932,369.52292,0.0
2,-898.24176,368.8426,0.0
2,-899.9532,370.43582,0.0
2,-898.55524,369.75104,0.0
2,-899.01105,368.69824,0.0
2,-898.3938,368.83844,0.0
2,-897.172,369.8308,0.0
2,-899.1491,370.2255,0.0
2,-895.7594,368.86755,0.0
2,-896.3831,370.2491,0.0
2,-896.6937,369.48004,0.0
2,-896.1279,369.48224,0.0
2,-894.85126,367.85156,0.0
2,-894.99225,367.2423,0.0
2,-893.66785,367.73334,0.0
2,-894.12897,367.37744,0.0
2,-892.172,366.75143,0.0
2,-891.85834,364.81982,0.0
2,-891.19653,366.43277,0.0
2,-890.8495,364.5515,0.0
2,-889.783,364.08847,0.0
2,-889.77185,363.37094,0.0
2,-887.1737,361.26147,0.0
2,-887.75116,360.25623,0.0
2,-836.17255,313.96777,0.0
2,-784.1386,275.58493,0.0
2,-730.4082,234.86456,0.0
2,-674.0953,193.57884,0.0
2,-614.67053,152.27745,0.0
2,-556.7927,109.49023,0.0
2,-493.73447,65.43397,0.0
2,-437.97775,29.476633,0.0
2,-372.07196,-21.2864,0.0
2,-305.61658,-63.714157,0.0
2,-243.55626,-107.10612,0.0
2,-179.31264,-153.42152,0.0
2,-114.43096,-196.7773,0.0
2,-57.243507,-238.82706,0.0
2,8.425043,-278.08517,0.0
2,76.347855,-309.35156,0.0
3,181.4087,296.8867,0.0
0,-248.43503,-6.924038,0.0
0,-176.67166,-53.901127,0.0
0,-92.3066,-103.78322,0.0
0,-13.5135975,-147.6969,0.0
0,66.15171,-193.65182,0.0
0,150.71793,-242.70357,0.0
0,229.17381,-286.03168,0.0
0,309.47086,-331.6104,0.0
0,386.86942,-378.48557,0.0
0,462.50827,-420.9312,0.0
0,531.00134,-464.78024,0.0
0,603.5293,-504.5507,0.0
0,674.0796,-543.11523,0.0
0,730.2746,-579.9698,0.0
0,763.5627,-599.8916,0.0
0,764.15924,-598.0785,0.0
0,767.07513,-602.1171,0.0
0,770.2076,-606.31244,0.0
0,777.2018,-610.27313,0.0
0,782.63025,-614.4649,0.0
0,790.74274,-619.9567,0.0
0,799.3021,-625.8533,0.0
0,807.5005,-629.5885,0.0
0,817.9312,-638.5845,0.0
0,828.7335,-646.788,0.0
0,842.4663,-655.9194,0.0
0,855.4487,-664.2876,0.0
0,869.11414,-673.26416,0.0
0,885.1728,-682.3967,0.0
0,901.70624,-691.22485,0.0
0,914.1215,-700.14764,0.0
0,929.42487,-711.02124,0.0
0,946.5334,-720.7615,0.0
0,963.30225,-729.8433,0.0
0,979.2377,-743.55005,0.0
0,980.2323,-743.63776,0.0
0,972.47144,-739.3686,0.0
0,971.3697,-734.57355,0.0
0,963.5155,-732.77704,0.0
0,957.8597,-729.696,0.0
0,954.61487,-726.64484,0.0
0,954.9647,-725.0452,0.0
0,948.0859,-721.81995,0.0
0,946.30664,-720.73193,0.0
0,945.2078,-720.9574,0.0
0,944.5214,-719.85175,0.0
0,941.7438,-721.1569,0.0
0,939.8336,-720.4854,0.0
0,937.798,-715.9677,0.0
0,927.63385,-710.6049,0.0
0,921.9064,-708.8547,0.0
0,918.5516,-702.3065,0.0
0,910.21313,-699.2151,0.0
0,905.43854,-699.46204,0.0
0,903.90656,-696.69727,0.0
0,901.63947,-692.38416,0.0
0,894.2148,-688.21747,0.0
0,888.7161,-684.93353,0.0
0,886.16766,-680.0601,0.0
0,885.7654,-680.6279,0.0
0,882.9812,-677.9537,0.0
0,874.56665,-675.36487,0.0
0,869.5693,-670.465,0.0
0,868.5946,-670.20416,0.0
0,867.1529,-665.2575,0.0
0,860.55084,-664.78217,0.0
0,854.1461,-662.01825,0.0
0,851.202,-660.59216,0.0
0,850.70026,-654.1022,0.0
0,851.5511,-653.1137,0.0
0,843.31067,-650.6556,0.0
0,840.65283,-648.8187,0.0
0,835.1524,-644.60425,0.0
0,834.128,-643.8707,0.0
0,832.711,-637.8317,0.0
0,833.95996,-635.52673,0.0
0,832.3543,-633.47754,0.0
0,825.7237,-631.32007,0.0
0,823.3043,-627.7024,0.0
0,818.6126,-626.6681,0.0
0,816.30963,-625.5158,0.0
0,815.25836,-621.7862,0.0
0,817.18414,-619.2035,0.0
0,811.89246,-618.58075,0.0
0,808.42456,-616.87024,0.0
0,806.35156,-614.547,0.0
0,801.1548,-610.1173,0.0
0,800.3367,-608.35077,0.0
0,799.1666,-608.4706,0.0
0,799.5057,-608.4186,0.0
0,798.08405,-606.51434,0.0
0,797.73224,-604.508,0.0
0,794.35376,-603.3513,0.0
0,790.4886,-603.4402,0.0
0,788.1071,-600.61755,0.0
0,783.81665,-600.5031,0.0
0,783.40063,-601.40063,0.0
0,783.01953,-600.71063,0.0
0,781.8396,-598.2819,0.0
0,782.6405,-598.6998,0.0
0,782.2886,-598.9582,0.0
0,780.2904,-593.9032,0.0
0,779.2229,-592.7787,0.0
0,776.7769,-593.0033,0.0
0,775.91327,-594.3928,0.0
0,773.7143,-593.77454,0.0
0,771.0126,-593.29504,0.0
0,770.81354,-591.59235,0.0
0,769.65094,-591.46454,0.0
0,769.38025,-592.0125,0.0
0,765.4054,-589.8986,0.0
0,764.958,-589.51843,0.0
0,764.80597,-589.1757,0.0
0,764.3728,-589.4958,0.0
0,764.0671,-589.383,0.0
0,764.0671,-589.383,0.0
0,763.636,-589.8511,0.0
0,762.23804,-592.5698,0.0
0,761.8992,-593.3682,0.0
0,761.8297,-593.5973,0.0
0,760.8823,-594.2275,0.0
0,758.36017,-595.2651,0.0
0,756.9212,-596.44006,0.0
0,756.1955,-596.96497,0.0
0,755.7271,-597.0958,0.0
0,755.5275,-598.173,0.0
0,755.4298,-597.69507,0.0
